is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",(крановщик) Управление автомобильным краном (5200_30),Дисциплинированность (СК) (593_4),(крановщик) Управление мостовыми кранами (5203_30),(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),(крановщик) Работа на кране (4417_30),(крановщик) Эксплуатация мостовых кранов (4866_30),"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",(АГП) Обслуживание и ремонт (3691_30),(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),(крановщик) Управление автомобильным краном 25-60т (5201_30),(АГП) Выявление и устранение неисправностей (4337_30),Склонность к здоровому образу жизни (СК) (1662_4),Командность (СК) (1371_4),(крановщик) автокран сортировка (5219_30),"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),(крановщик) Подготовка крана (4419_30),(крановщик) Управление пневмоколесными кранами (5209_30),(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),Высокая работоспособность (СК) (586_4),(крановщик) Управление шлюзовыми кранами (5211_30),(крановщик) Эксплуатация автомобильного крана (5009_30),(крановщик) Погрузка-разгрузка (4421_30),"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),(крановщик) Перемещение различных грузов (5331_30),(крановщик) Управление механизмами крана (5226_30),Коммуникабельность (СК) (617_4),(крановщик) Неоднородные группы разбор (5302_30),(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30)
True,1.0,Нижегородская область,0,False,25000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Ставропольский край,2,False,25000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Брянская область,1,False,20000.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,1.0,Белгородская область,2,False,25000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
True,1.0,Пензенская область,1,False,30000.0,138000.0,19871.378,14561.9768,13073.5673,8397.2956,7930.7791,7741.9511,5664.8422,4953.9601,4876.2073,4765.132,4520.7663,3932.067,3154.5396,3076.7869,2776.8835,2421.4424,2199.2917,2165.9691,1954.9259,1821.6355,1754.9903,1666.1301,1566.1623,1521.7321,1455.0869,1388.4417,1388.4417,1344.0116,1277.3664,1232.9363,1232.9363,1188.5061,1121.8609
True,1.0,Ленинградская область,1,False,35000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Оренбургская область,2,False,25000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Липецкая область,1,False,35000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Чувашская Республика,1,False,25000.0,195000.0,28079.1211,20576.7064,18473.519,11865.7437,11206.5357,10939.7135,8004.6684,7000.161,6890.293,6733.3387,6388.0393,5556.1816,4457.5016,4347.6336,3923.8571,3421.6033,3107.6948,3060.6085,2762.3954,2574.0502,2479.8777,2354.3142,2213.0554,2150.2737,2056.1011,1961.9285,1961.9285,1899.1468,1804.9742,1742.1925,1742.1925,1679.4108,1585.2382
True,1.0,Курская область,2,False,35000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,1.0,Республика Крым,1,False,35000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Владимирская область,1,False,30000.0,141000.0,20303.3645,14878.5415,13357.7753,8579.8455,8103.1874,7910.2543,5787.991,5061.6549,4982.2118,4868.7218,4619.0438,4017.5467,3223.1165,3143.6735,2837.2505,2474.0824,2247.1024,2213.0554,1997.4243,1861.2363,1793.1423,1702.3503,1600.2093,1554.8133,1486.7193,1418.6252,1418.6252,1373.2292,1305.1352,1259.7392,1259.7392,1214.3432,1146.2492
True,1.0,Рязанская область,1,False,30000.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,1.0,Донецкая область,1,False,70000.0,90000.0,12959.5943,9496.9414,8526.2395,5476.4971,5172.2473,5049.0985,3694.4623,3230.8435,3180.1352,3107.6948,2948.3258,2564.3915,2057.3084,2006.6001,1811.0109,1579.2015,1434.3207,1412.5885,1274.9517,1188.0232,1144.5589,1086.6066,1021.4102,992.434,948.9697,905.5055,905.5055,876.5293,833.065,804.0889,804.0889,775.1127,731.6484
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,22000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Хабаровский край,1,False,22000.0,210000.0,30239.0534,22159.5299,19894.5589,12778.4932,12068.5769,11781.2299,8620.4121,7538.6349,7420.3155,7251.2878,6879.4269,5983.5802,4800.3863,4682.067,4225.6922,3684.8036,3346.7482,3296.0399,2974.8873,2772.0541,2670.6375,2535.4153,2383.2904,2315.6793,2214.2627,2112.8461,2112.8461,2045.235,1943.8184,1876.2073,1876.2073,1808.5963,1707.1797
True,1.0,Город федерального значения Москва,0,False,30000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Краснодарский край,0,False,30000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Республика Коми,1,False,22000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Республика Башкортостан,0,False,19743.0,240000.0,34558.9182,25325.1771,22736.6388,14603.9923,13792.6594,13464.2627,9851.8995,8615.5827,8480.3606,8287.1861,7862.2022,6838.3773,5486.1558,5350.9337,4829.3625,4211.2041,3824.8551,3766.9028,3399.8712,3168.0618,3052.1571,2897.6175,2723.7605,2646.4907,2530.586,2414.6813,2414.6813,2337.4115,2221.5068,2144.237,2144.237,2066.9672,1951.0625
True,1.0,Алтайский край,2,False,25275.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Удмуртская Республика,1,False,30000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Сахалинская область,1,False,53000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Тюменская область,1,False,22000.0,195000.0,28079.1211,20576.7064,18473.519,11865.7437,11206.5357,10939.7135,8004.6684,7000.161,6890.293,6733.3387,6388.0393,5556.1816,4457.5016,4347.6336,3923.8571,3421.6033,3107.6948,3060.6085,2762.3954,2574.0502,2479.8777,2354.3142,2213.0554,2150.2737,2056.1011,1961.9285,1961.9285,1899.1468,1804.9742,1742.1925,1742.1925,1679.4108,1585.2382
True,1.0,Иркутская область,1,False,22000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Кировская область,1,False,22000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Архангельская область,1,False,35000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Приморский край,1,False,25000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Пермский край,1,False,30000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Костромская область,1,False,30000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Астраханская область,1,False,40000.0,195000.0,28079.1211,20576.7064,18473.519,11865.7437,11206.5357,10939.7135,8004.6684,7000.161,6890.293,6733.3387,6388.0393,5556.1816,4457.5016,4347.6336,3923.8571,3421.6033,3107.6948,3060.6085,2762.3954,2574.0502,2479.8777,2354.3142,2213.0554,2150.2737,2056.1011,1961.9285,1961.9285,1899.1468,1804.9742,1742.1925,1742.1925,1679.4108,1585.2382
True,1.0,Калининградская область,1,False,35000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Мурманская область,1,False,53000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Ивановская область,1,False,30000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Смоленская область,1,False,30000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Ульяновская область,1,False,22000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Республика Марий Эл,1,False,40000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Республика Хакасия,1,False,30000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,1.0,Город федерального значения Севастополь,1,False,65000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Республика Карелия,1,False,35000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Тамбовская область,2,False,40000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Красноярский край,1,False,30000.0,240000.0,34558.9182,25325.1771,22736.6388,14603.9923,13792.6594,13464.2627,9851.8995,8615.5827,8480.3606,8287.1861,7862.2022,6838.3773,5486.1558,5350.9337,4829.3625,4211.2041,3824.8551,3766.9028,3399.8712,3168.0618,3052.1571,2897.6175,2723.7605,2646.4907,2530.586,2414.6813,2414.6813,2337.4115,2221.5068,2144.237,2144.237,2066.9672,1951.0625
True,1.0,Республика Бурятия,1,False,47000.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
True,1.0,Республика Саха (Якутия),1,False,35000.0,200000.0,28799.0985,21104.3142,18947.199,12169.9936,11493.8828,11220.2189,8209.9163,7179.6523,7066.9672,6905.9884,6551.8352,5698.6478,4571.7965,4459.1114,4024.4688,3509.3368,3187.3793,3139.0856,2833.226,2640.0515,2543.4643,2414.6813,2269.8004,2205.4089,2108.8216,2012.2344,2012.2344,1947.8429,1851.2556,1786.8641,1786.8641,1722.4726,1625.8854
True,1.0,Новгородская область,1,False,47000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Забайкальский край,1,False,35000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Курганская область,1,False,30000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Еврейская автономная область,1,False,5000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,1.0,Новосибирская область,0,False,23960.0,185000.0,26639.1661,19521.4907,17526.159,11257.244,10631.8416,10378.7025,7594.1726,6641.1784,6536.9446,6388.0393,6060.4475,5271.2492,4228.9118,4124.678,3722.6336,3246.1365,2948.3258,2903.6542,2620.7341,2442.0476,2352.7044,2233.5802,2099.5654,2040.0032,1950.66,1861.3168,1861.3168,1801.7547,1712.4115,1652.8493,1652.8493,1593.2872,1503.944
True,1.0,Томская область,1,False,30000.0,165000.0,23759.2563,17411.0592,15631.4392,10040.2447,9482.4533,9256.6806,6773.1809,5923.2131,5830.2479,5697.4404,5405.264,4701.3844,3771.7321,3678.7669,3320.1867,2895.2028,2629.5879,2589.7457,2337.4115,2178.0425,2098.358,1992.112,1872.5853,1819.4623,1739.7778,1660.0934,1660.0934,1606.9704,1527.2859,1474.1629,1474.1629,1421.0399,1341.3554
True,1.0,Томская область,1,True,140000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,1.0,Псковская область,1,False,30000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
