is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),"Личные установки и ценности, мировоззрение (2043_4)","Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),"Саморазвитие, обучаемость (СК) (604_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Автослесарь - Конкретные умения – диагностика (2261_31),Высокая работоспособность (СК) (586_4),Трудолюбие (СК) (597_4),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Нравственность (СК) (622_4),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),Коммуникабельность (СК) (617_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),Склонность к здоровому образу жизни (СК) (1662_4),Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31)
True,0.0,Астраханская область,1,False,20000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Пермский край,1,False,30000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,0.0,Республика Башкортостан,0,False,25000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Челябинская область,0,False,25000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,0.0,Ростовская область,0,False,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
True,0.0,Воронежская область,2,False,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
True,0.0,Кировская область,1,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Саратовская область,2,False,27000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,0.0,Орловская область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Белгородская область,2,False,30000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Новосибирская область,0,False,25000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,0.0,Приморский край,1,False,25000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Ивановская область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Чувашская Республика,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Владимирская область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Алтайский край,2,False,12900.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Ярославская область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Архангельская область,1,False,19200.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Калининградская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Тюменская область,1,False,25000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Смоленская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Костромская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Курганская область,1,False,25000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,0.0,Удмуртская Республика,1,False,18000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Ленинградская область,1,False,40000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Город федерального значения Севастополь,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Новгородская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Тамбовская область,2,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Калужская область,1,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Пензенская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Тульская область,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Липецкая область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Республика Марий Эл,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Брянская область,1,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Республика Карелия,1,False,30000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Республика Коми,1,False,20000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Республика Мордовия,1,False,43500.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Вологодская область,1,False,30000.0,30000.0,6491.4992,3709.4281,2403.4003,1754.2504,1723.3385,1391.0355,1089.6445,1051.0046,981.4529,942.813,780.5255,749.6136,749.6136,718.7017,718.7017,610.51,595.0541,556.4142,540.9583,510.0464,502.3184,494.5904,471.4065,463.6785
True,0.0,Карачаево-Черкесская Республика,1,False,40000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Кемеровская область,1,False,25000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Рязанская область,1,False,40000.0,43500.0,9412.6739,5378.6708,3484.9304,2543.6631,2498.8408,2017.0015,1579.9845,1523.9567,1423.1066,1367.0788,1131.762,1086.9397,1086.9397,1042.1175,1042.1175,885.2396,862.8284,806.8006,784.3895,739.5672,728.3617,717.1561,683.5394,672.3338
True,0.0,Томская область,1,False,30000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,0.0,Московская область,2,False,35000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Город федерального значения Санкт-Петербург,0,False,30000.0,50000.0,10819.1654,6182.3802,4005.6672,2923.7506,2872.2308,2318.3926,1816.0742,1751.6744,1635.7548,1571.355,1300.8758,1249.356,1249.356,1197.8362,1197.8362,1017.5167,991.7568,927.357,901.5971,850.0773,837.1973,824.3174,785.6775,772.7975
True,0.0,Мурманская область,1,False,55000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Республика Бурятия,1,False,40000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Иркутская область,1,False,30000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,0.0,Красноярский край,1,False,35000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Омская область,1,False,40000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Хабаровский край,1,False,20000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,0.0,Забайкальский край,1,False,25000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Республика Хакасия,1,False,60000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Сахалинская область,1,False,40000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Амурская область,1,False,20000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Камчатский край,1,False,60000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Еврейская автономная область,1,False,60000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Ненецкий автономный округ,1,False,25000.0,60000.0,12982.9985,7418.8563,4806.8006,3508.5008,3446.677,2782.0711,2179.289,2102.0093,1962.9057,1885.626,1561.051,1499.2272,1499.2272,1437.4034,1437.4034,1221.0201,1190.1082,1112.8284,1081.9165,1020.0927,1004.6368,989.1808,942.813,927.357
True,0.0,Город федерального значения Москва,0,False,30000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,0.0,Ямало-Ненецкий автономный округ,1,False,50000.0,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
True,0.0,Республика Саха (Якутия),1,False,30000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,0.0,Магаданская область,1,False,50000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,0.0,Республика Алтай,1,False,80000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,0.0,Республика Тыва,1,False,40000.0,40000.0,8655.3323,4945.9042,3204.5337,2339.0005,2297.7846,1854.7141,1452.8594,1401.3395,1308.6038,1257.084,1040.7007,999.4848,999.4848,958.2689,958.2689,814.0134,793.4055,741.8856,721.2777,680.0618,669.7579,659.4539,628.542,618.238
True,0.0,Чукотский автономный округ,1,False,95000.0,111000.0,24018.5471,13724.8841,8892.5811,6490.7264,6376.3524,5146.8315,4031.6847,3888.7172,3631.3756,3488.408,2887.9444,2773.5703,2773.5703,2659.1963,2659.1963,2258.8872,2201.7002,2058.7326,2001.5456,1887.1716,1858.5781,1829.9845,1744.204,1715.6105
True,0.0,Республика Калмыкия,1,False,111000.0,115000.0,24884.0804,14219.4745,9213.0345,6724.6265,6606.1309,5332.3029,4176.9706,4028.8511,3762.236,3614.1164,2992.0144,2873.5188,2873.5188,2755.0232,2755.0232,2340.2885,2281.0407,2132.9212,2073.6734,1955.1777,1925.5538,1895.9299,1807.0582,1777.4343
True,0.0,Республика Ингушетия,1,False,115000.0,115000.0,24884.0804,14219.4745,9213.0345,6724.6265,6606.1309,5332.3029,4176.9706,4028.8511,3762.236,3614.1164,2992.0144,2873.5188,2873.5188,2755.0232,2755.0232,2340.2885,2281.0407,2132.9212,2073.6734,1955.1777,1925.5538,1895.9299,1807.0582,1777.4343
