is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Английский язык (ЯС) (1918_32),"Выполнение поставленных задач, приказов, распоряжений и поручений руководителя (1994_33)","Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",Выполнение поручений руководителя (ОПТ) (3036_36),Коммуникабельность (СК) (617_4),"Организаторские способности, лидерство (СК) (393_4)","Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)","Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Обеспечение и контроль исполнения поручений руководителя, сроков выполнения указаний/ распоряжений/ поручений и приказов (2251_33)",Стрессоустойчивость (СК) (601_4),"Саморазвитие, обучаемость (СК) (604_4)",Дисциплинированность (СК) (593_4),Грамотность (СК) (1368_4),Ведение делопроизводства (2047_33),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Ведение переписки с контрагентами (общие фразы) (2268_33),"Организация, координация, участие в проведении совещаний и заседаний (2249_33)","Многозадачность, интенсивность (СК) (627_4)",Внимательность (СК) (536_4),"Работа с информацией: поиск, сбор, обработка (2288_33)",Выполнение отдельных служебных и личных поручений руководителя (2257_33),Пунктуальность (СК) (612_4),Командность (СК) (1371_4),"Работа в режиме многозадачности и с большими объемами информации, документов (2277_33)","Координация деятельности офиса, руководства и сотрудников (3352_33)","Ведение базы данных клиентов, CRM (2472_33)","Знание ПК, различных операционных систем, офисных программ (2286_33)",Организация процесса закупки и приобретение товаров и услуг (2022_33),Знание правил делового общения (2048_33),Владение ПК и оргтехникой (2686_33),Кропотливость (СК) (623_4),Аккуратность (СК) (575_4),"Документальное обеспечение взаиморасчетов, работа со счетами и актами (2873_33)","Взаимодействие с подразделениями и сотрудниками компании, совместная работа с сотрудниками (2544_33)",Целеустремленность (СК) (588_4),"Административная поддержка на всех этапах функционирования компании: офиса, руководства, сотрудников (3323_33)",Организация рабочего дня руководителя (2254_33),Нравственность (СК) (622_4)
True,0.0,Ростовская область,0,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Самарская область,0,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Кемеровская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Томская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Рязанская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Челябинская область,0,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Тульская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Пензенская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Калужская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Омская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Саратовская область,2,False,30000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Алтайский край,2,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Ярославская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Ульяновская область,1,False,30000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Орловская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Липецкая область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Кировская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Республика Бурятия,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Владимирская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Костромская область,1,False,50000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Брянская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Астраханская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Свердловская область,0,False,35000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Ленинградская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Иркутская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Красноярский край,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Пермский край,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Калининградская область,1,False,60000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,0.0,Амурская область,1,False,35000.0,35000.0,4343.7672,2300.0183,2062.9691,1294.1607,1236.5001,1230.0934,1204.4664,1095.5519,1095.5519,1037.8913,1018.6711,999.4509,986.6374,986.6374,941.7902,845.6892,820.0622,794.4353,749.5881,743.1814,666.3006,653.4871,608.6399,602.2332,570.1995,557.3861,538.1658,512.5389,499.7254,499.7254,480.5052,442.0648,422.8446,390.8109,377.9974,365.184,365.184,333.1503,326.7435
True,0.0,Московская область,2,False,30000.0,70000.0,8687.5343,4600.0366,4125.9381,2588.3214,2473.0002,2460.1867,2408.9328,2191.1038,2191.1038,2075.7825,2037.3421,1998.9017,1973.2748,1973.2748,1883.5805,1691.3784,1640.1245,1588.8706,1499.1763,1486.3628,1332.6011,1306.9742,1217.2799,1204.4664,1140.399,1114.7721,1076.3317,1025.0778,999.4509,999.4509,961.0104,884.1296,845.6892,781.6218,755.9949,730.3679,730.3679,666.3006,653.4871
True,0.0,Город федерального значения Москва,0,False,35000.0,35000.0,4343.7672,2300.0183,2062.9691,1294.1607,1236.5001,1230.0934,1204.4664,1095.5519,1095.5519,1037.8913,1018.6711,999.4509,986.6374,986.6374,941.7902,845.6892,820.0622,794.4353,749.5881,743.1814,666.3006,653.4871,608.6399,602.2332,570.1995,557.3861,538.1658,512.5389,499.7254,499.7254,480.5052,442.0648,422.8446,390.8109,377.9974,365.184,365.184,333.1503,326.7435
True,1.0,Республика Башкортостан,0,False,30000.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
True,1.0,Самарская область,0,False,35000.0,35000.0,4343.7672,2300.0183,2062.9691,1294.1607,1236.5001,1230.0934,1204.4664,1095.5519,1095.5519,1037.8913,1018.6711,999.4509,986.6374,986.6374,941.7902,845.6892,820.0622,794.4353,749.5881,743.1814,666.3006,653.4871,608.6399,602.2332,570.1995,557.3861,538.1658,512.5389,499.7254,499.7254,480.5052,442.0648,422.8446,390.8109,377.9974,365.184,365.184,333.1503,326.7435
True,1.0,Оренбургская область,2,False,40000.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
True,1.0,Омская область,1,False,30000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
True,1.0,Республика Бурятия,1,False,120000.0,120000.0,14892.916,7885.777,7073.0368,4437.1225,4239.4289,4217.4629,4129.5991,3756.1779,3756.1779,3558.4843,3492.5865,3426.6886,3382.7567,3382.7567,3228.9951,2899.5058,2811.642,2723.7781,2570.0165,2548.0505,2284.4591,2240.5272,2086.7655,2064.7996,1954.9698,1911.0379,1845.14,1757.2762,1713.3443,1713.3443,1647.4465,1515.6507,1449.7529,1339.9231,1295.9912,1252.0593,1252.0593,1142.2295,1120.2636
True,1.0,Новосибирская область,0,False,35000.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
True,1.0,Иркутская область,1,False,45000.0,120000.0,14892.916,7885.777,7073.0368,4437.1225,4239.4289,4217.4629,4129.5991,3756.1779,3756.1779,3558.4843,3492.5865,3426.6886,3382.7567,3382.7567,3228.9951,2899.5058,2811.642,2723.7781,2570.0165,2548.0505,2284.4591,2240.5272,2086.7655,2064.7996,1954.9698,1911.0379,1845.14,1757.2762,1713.3443,1713.3443,1647.4465,1515.6507,1449.7529,1339.9231,1295.9912,1252.0593,1252.0593,1142.2295,1120.2636
True,1.0,Красноярский край,1,False,35000.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
True,1.0,Хабаровский край,1,False,35000.0,45000.0,5584.8435,2957.1664,2652.3888,1663.9209,1589.7858,1581.5486,1548.5997,1408.5667,1408.5667,1334.4316,1309.7199,1285.0082,1268.5338,1268.5338,1210.8731,1087.3147,1054.3657,1021.4168,963.7562,955.5189,856.6722,840.1977,782.5371,774.2998,733.1137,716.6392,691.9275,658.9786,642.5041,642.5041,617.7924,568.369,543.6573,502.4712,485.9967,469.5222,469.5222,428.3361,420.0988
True,1.0,Амурская область,1,False,40000.0,40000.0,4964.3053,2628.5923,2357.6789,1479.0408,1413.143,1405.821,1376.533,1252.0593,1252.0593,1186.1614,1164.1955,1142.2295,1127.5856,1127.5856,1076.3317,966.5019,937.214,907.926,856.6722,849.3502,761.4864,746.8424,695.5885,688.2665,651.6566,637.0126,615.0467,585.7587,571.1148,571.1148,549.1488,505.2169,483.251,446.641,431.9971,417.3531,417.3531,380.7432,373.4212
True,1.0,Город федерального значения Санкт-Петербург,0,False,49250.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
True,1.0,Приморский край,1,False,50000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
True,1.0,Ямало-Ненецкий автономный округ,1,False,50000.0,50000.0,6205.3817,3285.7404,2947.0987,1848.801,1766.4287,1757.2762,1720.6663,1565.0741,1565.0741,1482.7018,1455.2444,1427.7869,1409.482,1409.482,1345.4146,1208.1274,1171.5175,1134.9076,1070.8402,1061.6877,951.858,933.553,869.4856,860.3332,814.5707,796.2658,768.8083,732.1984,713.8935,713.8935,686.436,631.5211,604.0637,558.3013,539.9963,521.6914,521.6914,475.929,466.7765
True,1.0,Город федерального значения Москва,0,False,50000.0,60000.0,7446.458,3942.8885,3536.5184,2218.5612,2119.7144,2108.7315,2064.7996,1878.089,1878.089,1779.2422,1746.2932,1713.3443,1691.3784,1691.3784,1614.4975,1449.7529,1405.821,1361.8891,1285.0082,1274.0253,1142.2295,1120.2636,1043.3828,1032.3998,977.4849,955.5189,922.57,878.6381,856.6722,856.6722,823.7232,757.8254,724.8764,669.9616,647.9956,626.0297,626.0297,571.1148,560.1318
True,1.0,Чукотский автономный округ,1,False,80000.0,80000.0,9928.6107,5257.1847,4715.3579,2958.0816,2826.2859,2811.642,2753.0661,2504.1186,2504.1186,2372.3229,2328.391,2284.4591,2255.1712,2255.1712,2152.6634,1933.0038,1874.428,1815.8521,1713.3443,1698.7003,1522.9727,1493.6848,1391.177,1376.533,1303.3132,1274.0253,1230.0934,1171.5175,1142.2295,1142.2295,1098.2976,1010.4338,966.5019,893.2821,863.9941,834.7062,834.7062,761.4864,746.8424
True,2.0,Республика Башкортостан,0,False,30000.0,30000.0,3723.229,1971.4443,1768.2592,1109.2806,1059.8572,1054.3657,1032.3998,939.0445,939.0445,889.6211,873.1466,856.6722,845.6892,845.6892,807.2488,724.8764,702.9105,680.9445,642.5041,637.0126,571.1148,560.1318,521.6914,516.1999,488.7424,477.7595,461.285,439.3191,428.3361,428.3361,411.8616,378.9127,362.4382,334.9808,323.9978,313.0148,313.0148,285.5574,280.0659
True,2.0,Волгоградская область,2,False,25000.0,25000.0,3102.6908,1642.8702,1473.5493,924.4005,883.2144,878.6381,860.3332,782.5371,782.5371,741.3509,727.6222,713.8935,704.741,704.741,672.7073,604.0637,585.7587,567.4538,535.4201,530.8439,475.929,466.7765,434.7428,430.1666,407.2854,398.1329,384.4042,366.0992,356.9467,356.9467,343.218,315.7606,302.0319,279.1506,269.9982,260.8457,260.8457,237.9645,233.3882
