is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Проведение диагностики, техосмотра и ремонта оборудования и механизмов (7245_35)","Организаторские способности, лидерство (СК) (393_4)",Дисциплинированность (СК) (593_4),Ремонт оборудования (4132_35),Коммуникабельность (СК) (617_4),Английский язык (ЯС) (1918_32),Навыки руководящей работы (6700_35),Выполнение ремонтных работ (ОПТ) (8285_36),Техническое обслуживание оборудования (4130_35),Ведение учета (4195_35),Организация ремонта автотранспорта (7299_35),Знание компьютерных программ (3753_35),"Саморазвитие, обучаемость (СК) (604_4)",Умение читать конструкторскую и технологическую документацию (3439_35),Обеспечение правильной эксплуатации оборудования (7278_35),Разработка мероприятий по достижению безаварийной работы (7287_35),Разработка графиков выполнения работ (6081_35),Знание нормативной и методической документации (4566_35),Уметь контролировать качество ремонтных работ (7384_35),Подготовка отчетной документации (6585_35),Уметь проводить монтаж и пуско-наладку металлообрабатывающих станков (7402_35),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),"Знать конструкцию, режимы работы и правила эксплуатации оборудования (7374_35)",Командность (СК) (1371_4),Определять потребность в запасных частях для оборудования (7326_35),Обеспечение бесперебойной работы оборудования (4218_35),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Целеустремленность (СК) (588_4),Оформление дефектных ведомостей (4560_35),Оформлять заявки на приобретение материалов и запасных частей (7239_35),Уметь контролировать качество технического обслуживания (7385_35),Ведение документации (4135_35),Разработка ремонтной документации (6266_35),Знание основ технических наук (4136_35),Разработка мероприятий по повышению эффективности производства (6739_35),Внимательность (СК) (536_4),Высокая работоспособность (СК) (586_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Контроль за работой и техническим состоянием оборудования (4119_35),Эксплуатация станочного оборудования (3579_35),Обслуживание холодильного оборудования (7375_35),Разработка и внедрение мероприятий по снижению себестоимости продукции (6581_35),Трудолюбие (СК) (597_4)
True,2.0,Брянская область,1,False,68250.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Удмуртская Республика,1,False,68250.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Тульская область,1,False,68250.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Нижегородская область,0,False,50000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Липецкая область,1,False,68250.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Курская область,2,False,68250.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Ставропольский край,2,False,68250.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Алтайский край,2,False,30000.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Челябинская область,0,False,40000.0,50000.0,6856.6639,3252.3051,3059.5138,2279.9665,1994.9707,1860.855,1584.2414,1533.948,1424.979,1148.3655,1114.8365,1081.3076,1022.632,997.4853,963.9564,930.4275,922.0453,905.2808,854.9874,804.694,771.1651,771.1651,746.0184,712.4895,662.1961,653.8139,628.6672,620.285,586.7561,586.7561,578.3738,553.2272,544.8449,528.0805,502.9338,502.9338,502.9338,494.5516,486.1693,469.4049,469.4049,452.6404,435.8759,435.8759,427.4937,427.4937,427.4937,427.4937
True,2.0,Ульяновская область,1,False,68250.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Самарская область,0,False,48900.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Республика Башкортостан,0,False,40000.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Пермский край,1,False,50000.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Тамбовская область,2,False,85000.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Владимирская область,1,False,68250.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Курганская область,1,False,40000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Орловская область,1,False,68250.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Республика Татарстан,0,False,50000.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Новгородская область,1,False,68250.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Республика Марий Эл,1,False,85000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Астраханская область,1,False,68250.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Смоленская область,1,False,68250.0,68250.0,9359.3462,4439.3965,4176.2364,3112.1542,2723.135,2540.0671,2162.4895,2093.8391,1945.0964,1567.5189,1521.7519,1475.9849,1395.8927,1361.5675,1315.8005,1270.0335,1258.5918,1235.7083,1167.0578,1098.4074,1052.6404,1052.6404,1018.3152,972.5482,903.8977,892.456,858.1308,846.689,800.922,800.922,789.4803,755.1551,743.7133,720.8298,686.5046,686.5046,686.5046,675.0629,663.6211,640.7376,640.7376,617.8541,594.9707,594.9707,583.5289,583.5289,583.5289,583.5289
True,2.0,Забайкальский край,1,False,40000.0,40000.0,5485.3311,2601.8441,2447.6111,1823.9732,1595.9765,1488.684,1267.3931,1227.1584,1139.9832,918.6924,891.8692,865.0461,818.1056,797.9883,771.1651,744.342,737.6362,724.2246,683.9899,643.7552,616.9321,616.9321,596.8148,569.9916,529.7569,523.0511,502.9338,496.228,469.4049,469.4049,462.6991,442.5817,435.8759,422.4644,402.347,402.347,402.347,395.6412,388.9355,375.5239,375.5239,362.1123,348.7008,348.7008,341.995,341.995,341.995,341.995
True,2.0,Иркутская область,1,False,52000.0,180000.0,24683.9899,11708.2984,11014.2498,8207.8793,7181.8944,6699.078,5703.2691,5522.2129,5129.9246,4134.1157,4013.4116,3892.7075,3681.4753,3590.9472,3470.2431,3349.539,3319.363,3259.0109,3077.9547,2896.8986,2776.1945,2776.1945,2685.6664,2564.9623,2383.9061,2353.7301,2263.202,2233.026,2112.3219,2112.3219,2082.1459,1991.6178,1961.4417,1901.0897,1810.5616,1810.5616,1810.5616,1780.3856,1750.2096,1689.8575,1689.8575,1629.5054,1569.1534,1569.1534,1538.9774,1538.9774,1538.9774,1538.9774
True,2.0,Город федерального значения Санкт-Петербург,0,False,52000.0,52000.0,7130.9304,3382.3973,3181.8944,2371.1651,2074.7695,1935.2892,1647.6111,1595.306,1481.9782,1194.3001,1159.43,1124.5599,1063.5373,1037.3847,1002.5147,967.6446,958.9271,941.492,889.1869,836.8818,802.0117,802.0117,775.8592,740.9891,688.684,679.9665,653.8139,645.0964,610.2263,610.2263,601.5088,575.3562,566.6387,549.2037,523.0511,523.0511,523.0511,514.3336,505.6161,488.1811,488.1811,470.746,453.311,453.311,444.5935,444.5935,444.5935,444.5935
True,2.0,Томская область,1,False,40000.0,154000.0,21118.5247,10017.0997,9423.3026,7022.2967,6144.5096,5731.4334,4879.4635,4724.5599,4388.9355,3536.9656,3433.6966,3330.4275,3149.7066,3072.2548,2968.9858,2865.7167,2839.8994,2788.2649,2633.3613,2478.4577,2375.1886,2375.1886,2297.7368,2194.4677,2039.5641,2013.7469,1936.2951,1910.4778,1807.2087,1807.2087,1781.3915,1703.9396,1678.1224,1626.4878,1549.036,1549.036,1549.036,1523.2188,1497.4015,1445.767,1445.767,1394.1324,1342.4979,1342.4979,1316.6806,1316.6806,1316.6806,1316.6806
True,2.0,Новосибирская область,0,False,80000.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Свердловская область,0,False,64500.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,49425.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
True,2.0,Краснодарский край,0,False,80000.0,180000.0,24683.9899,11708.2984,11014.2498,8207.8793,7181.8944,6699.078,5703.2691,5522.2129,5129.9246,4134.1157,4013.4116,3892.7075,3681.4753,3590.9472,3470.2431,3349.539,3319.363,3259.0109,3077.9547,2896.8986,2776.1945,2776.1945,2685.6664,2564.9623,2383.9061,2353.7301,2263.202,2233.026,2112.3219,2112.3219,2082.1459,1991.6178,1961.4417,1901.0897,1810.5616,1810.5616,1810.5616,1780.3856,1750.2096,1689.8575,1689.8575,1629.5054,1569.1534,1569.1534,1538.9774,1538.9774,1538.9774,1538.9774
True,2.0,Тюменская область,1,False,52000.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Красноярский край,1,False,50000.0,220000.0,30169.321,14310.1425,13461.8609,10031.8525,8777.8709,8187.7619,6970.6622,6749.3713,6269.9078,5052.808,4905.2808,4757.7536,4499.5809,4388.9355,4241.4082,4093.881,4056.9992,3983.2355,3761.9447,3540.6538,3393.1266,3393.1266,3282.4811,3134.9539,2913.663,2876.7812,2766.1358,2729.254,2581.7267,2581.7267,2544.8449,2434.1995,2397.3177,2323.5541,2212.9086,2212.9086,2212.9086,2176.0268,2139.145,2065.3814,2065.3814,1991.6178,1917.8541,1917.8541,1880.9723,1880.9723,1880.9723,1880.9723
True,2.0,Омская область,1,False,60000.0,154000.0,21118.5247,10017.0997,9423.3026,7022.2967,6144.5096,5731.4334,4879.4635,4724.5599,4388.9355,3536.9656,3433.6966,3330.4275,3149.7066,3072.2548,2968.9858,2865.7167,2839.8994,2788.2649,2633.3613,2478.4577,2375.1886,2375.1886,2297.7368,2194.4677,2039.5641,2013.7469,1936.2951,1910.4778,1807.2087,1807.2087,1781.3915,1703.9396,1678.1224,1626.4878,1549.036,1549.036,1549.036,1523.2188,1497.4015,1445.767,1445.767,1394.1324,1342.4979,1342.4979,1316.6806,1316.6806,1316.6806,1316.6806
True,2.0,Кемеровская область,1,False,80000.0,390000.0,53481.9782,25367.9799,23864.2079,17783.7385,15560.7712,14514.6689,12357.083,11964.7946,11114.8365,8957.2506,8695.7251,8434.1995,7976.5298,7780.3856,7518.86,7257.3345,7191.9531,7061.1903,6668.9019,6276.6136,6015.088,6015.088,5818.9438,5557.4183,5165.1299,5099.7485,4903.6044,4838.223,4576.6974,4576.6974,4511.316,4315.1718,4249.7904,4119.0277,3922.8835,3922.8835,3922.8835,3857.5021,3792.1207,3661.3579,3661.3579,3530.5951,3399.8324,3399.8324,3334.451,3334.451,3334.451,3334.451
True,2.0,Приморский край,1,False,52000.0,52000.0,7130.9304,3382.3973,3181.8944,2371.1651,2074.7695,1935.2892,1647.6111,1595.306,1481.9782,1194.3001,1159.43,1124.5599,1063.5373,1037.3847,1002.5147,967.6446,958.9271,941.492,889.1869,836.8818,802.0117,802.0117,775.8592,740.9891,688.684,679.9665,653.8139,645.0964,610.2263,610.2263,601.5088,575.3562,566.6387,549.2037,523.0511,523.0511,523.0511,514.3336,505.6161,488.1811,488.1811,470.746,453.311,453.311,444.5935,444.5935,444.5935,444.5935
True,2.0,Оренбургская область,2,False,38275.0,240000.0,32911.9866,15611.0645,14685.6664,10943.8391,9575.8592,8932.1039,7604.3588,7362.9505,6839.8994,5512.1542,5351.2154,5190.2766,4908.6337,4787.9296,4626.9908,4466.052,4425.8173,4345.3479,4103.9396,3862.5314,3701.5926,3701.5926,3580.8885,3419.9497,3178.5415,3138.3068,3017.6027,2977.368,2816.4292,2816.4292,2776.1945,2655.4904,2615.2557,2534.7863,2414.0821,2414.0821,2414.0821,2373.8474,2333.6127,2253.1433,2253.1433,2172.6739,2092.2045,2092.2045,2051.9698,2051.9698,2051.9698,2051.9698
True,2.0,Калужская область,1,False,85000.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,2.0,Архангельская область,1,False,85000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
True,2.0,Республика Хакасия,1,False,80000.0,80000.0,10970.6622,5203.6882,4895.2221,3647.9464,3191.9531,2977.368,2534.7863,2454.3168,2279.9665,1837.3847,1783.7385,1730.0922,1636.2112,1595.9765,1542.3303,1488.684,1475.2724,1448.4493,1367.9799,1287.5105,1233.8642,1233.8642,1193.6295,1139.9832,1059.5138,1046.1023,1005.8676,992.456,938.8097,938.8097,925.3982,885.1635,871.7519,844.9288,804.694,804.694,804.694,791.2825,777.8709,751.0478,751.0478,724.2246,697.4015,697.4015,683.9899,683.9899,683.9899,683.9899
True,2.0,Амурская область,1,False,52000.0,220000.0,30169.321,14310.1425,13461.8609,10031.8525,8777.8709,8187.7619,6970.6622,6749.3713,6269.9078,5052.808,4905.2808,4757.7536,4499.5809,4388.9355,4241.4082,4093.881,4056.9992,3983.2355,3761.9447,3540.6538,3393.1266,3393.1266,3282.4811,3134.9539,2913.663,2876.7812,2766.1358,2729.254,2581.7267,2581.7267,2544.8449,2434.1995,2397.3177,2323.5541,2212.9086,2212.9086,2212.9086,2176.0268,2139.145,2065.3814,2065.3814,1991.6178,1917.8541,1917.8541,1880.9723,1880.9723,1880.9723,1880.9723
True,2.0,Республика Бурятия,1,False,52000.0,52000.0,7130.9304,3382.3973,3181.8944,2371.1651,2074.7695,1935.2892,1647.6111,1595.306,1481.9782,1194.3001,1159.43,1124.5599,1063.5373,1037.3847,1002.5147,967.6446,958.9271,941.492,889.1869,836.8818,802.0117,802.0117,775.8592,740.9891,688.684,679.9665,653.8139,645.0964,610.2263,610.2263,601.5088,575.3562,566.6387,549.2037,523.0511,523.0511,523.0511,514.3336,505.6161,488.1811,488.1811,470.746,453.311,453.311,444.5935,444.5935,444.5935,444.5935
